StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2022-11-08 12:30:00,2022-11-08 12:44:59,432,18,316,360
2022-11-08 12:45:00,2022-11-08 12:59:59,985,37,721,540
2022-11-08 13:00:00,2022-11-08 13:14:59,77,3,56,60
2022-11-08 17:00:00,2022-11-08 17:14:59,942,38,689,660
2022-11-08 17:15:00,2022-11-08 17:29:59,330,14,241,240
2022-11-08 17:30:00,2022-11-08 17:44:59,419,17,306,300
2022-11-08 18:00:00,2022-11-08 18:14:59,590,24,431,420
2022-11-08 18:30:00,2022-11-08 18:44:59,516,24,377,480
2022-11-08 18:45:00,2022-11-08 18:59:59,444,18,325,360
2022-11-08 19:00:00,2022-11-08 19:14:59,348,14,254,300
2022-11-08 21:00:00,2022-11-08 21:14:59,780,31,570,540
2022-11-08 21:15:00,2022-11-08 21:29:59,280,11,204,180
2022-11-08 22:15:00,2022-11-08 22:29:59,297,13,217,240
2022-11-09 09:30:00,2022-11-09 09:44:59,695,26,508,360
2022-11-09 09:45:00,2022-11-09 09:59:59,190,7,139,180
2022-11-09 10:00:00,2022-11-09 10:14:59,334,14,244,240
2022-11-09 10:15:00,2022-11-09 10:29:59,604,24,442,480
2022-11-09 18:15:00,2022-11-09 18:29:59,1099,43,804,780
2022-11-09 18:30:00,2022-11-09 18:44:59,53,3,38,60
2022-11-09 19:00:00,2022-11-09 19:14:59,505,19,369,300
2022-11-09 19:15:00,2022-11-09 19:29:59,8,1,5,60
2022-11-09 19:30:00,2022-11-09 19:44:59,699,27,511,480
2022-11-09 19:45:00,2022-11-09 19:59:59,390,17,285,300
2022-11-09 20:00:00,2022-11-09 20:14:59,810,34,592,600
2022-11-09 21:15:00,2022-11-09 21:29:59,153,7,111,60
2022-11-09 21:30:00,2022-11-09 21:44:59,1419,53,1038,900
2022-11-09 21:45:00,2022-11-09 21:59:59,339,15,248,240
2022-11-09 22:45:00,2022-11-09 22:59:59,4,1,2,60
2022-11-10 06:15:00,2022-11-10 06:29:59,1311,49,959,840
2022-11-10 06:30:00,2022-11-10 06:44:59,700,27,512,480
2022-11-10 14:15:00,2022-11-10 14:29:59,194,8,142,60
2022-11-10 14:30:00,2022-11-10 14:44:59,1054,40,771,660
2022-11-10 14:45:00,2022-11-10 14:59:59,519,21,379,300
2022-11-10 15:00:00,2022-11-10 15:14:59,296,12,216,180
2022-11-10 15:15:00,2022-11-10 15:29:59,223,11,163,120
2022-11-10 16:15:00,2022-11-10 16:29:59,339,18,248,120
2022-11-10 16:30:00,2022-11-10 16:44:59,330,19,241,120
2022-11-10 16:45:00,2022-11-10 16:59:59,349,20,255,180
2022-11-10 17:00:00,2022-11-10 17:14:59,587,26,429,360
2022-11-10 17:15:00,2022-11-10 17:29:59,851,35,622,600
2022-11-10 17:30:00,2022-11-10 17:44:59,447,20,327,360
2022-11-10 20:30:00,2022-11-10 20:44:59,428,19,313,180
2022-11-10 20:45:00,2022-11-10 20:59:59,371,14,271,240
2022-11-10 21:30:00,2022-11-10 21:44:59,1321,50,966,720
2022-11-10 22:00:00,2022-11-10 22:14:59,271,11,198,180
2022-11-10 22:15:00,2022-11-10 22:29:59,1270,48,929,660
2022-11-10 22:30:00,2022-11-10 22:44:59,721,29,527,480
2022-11-10 22:45:00,2022-11-10 22:59:59,912,36,667,600
2022-11-10 23:00:00,2022-11-10 23:14:59,401,16,293,300
2022-11-11 05:15:00,2022-11-11 05:29:59,124,5,90,60
2022-11-11 07:15:00,2022-11-11 07:29:59,436,16,319,240
2022-11-11 07:30:00,2022-11-11 07:44:59,360,15,263,240
2022-11-11 07:45:00,2022-11-11 07:59:59,425,18,311,240
2022-11-11 08:30:00,2022-11-11 08:44:59,304,12,222,240
2022-11-11 13:15:00,2022-11-11 13:29:59,420,17,307,240
2022-11-11 13:30:00,2022-11-11 13:44:59,507,21,371,360
2022-11-11 13:45:00,2022-11-11 13:59:59,711,28,520,540
2022-11-11 14:30:00,2022-11-11 14:44:59,239,11,174,180
2022-11-11 14:45:00,2022-11-11 14:59:59,796,31,582,480
2022-11-11 15:00:00,2022-11-11 15:14:59,1350,51,988,900
2022-11-11 15:15:00,2022-11-11 15:29:59,1155,45,845,780
2022-11-11 15:30:00,2022-11-11 15:44:59,1215,48,889,840
2022-11-11 15:45:00,2022-11-11 15:59:59,778,32,569,480
2022-11-11 16:00:00,2022-11-11 16:14:59,651,30,476,540
2022-11-11 16:15:00,2022-11-11 16:29:59,602,25,440,420
2022-11-11 16:30:00,2022-11-11 16:44:59,288,14,210,240
2022-11-11 16:45:00,2022-11-11 16:59:59,270,16,197,120
2022-11-11 17:15:00,2022-11-11 17:29:59,225,13,164,60
2022-11-11 17:30:00,2022-11-11 17:44:59,343,18,251,180
2022-11-11 18:00:00,2022-11-11 18:14:59,197,12,144,60
2022-11-11 18:15:00,2022-11-11 18:29:59,259,16,189,180
2022-11-11 19:00:00,2022-11-11 19:14:59,118,8,86,60
2022-11-11 19:15:00,2022-11-11 19:29:59,477,21,349,300
2022-11-11 19:30:00,2022-11-11 19:44:59,479,18,350,300
2022-11-11 19:45:00,2022-11-11 19:59:59,382,16,279,300
2022-11-12 00:30:00,2022-11-12 00:44:59,149,6,109,120
2022-11-12 05:00:00,2022-11-12 05:14:59,168,8,122,60
2022-11-12 14:15:00,2022-11-12 14:29:59,260,13,190,120
2022-11-12 14:30:00,2022-11-12 14:44:59,469,19,343,420
2022-11-12 14:45:00,2022-11-12 14:59:59,264,11,193,120
2022-11-12 15:00:00,2022-11-12 15:14:59,414,17,303,300
2022-11-12 15:30:00,2022-11-12 15:44:59,640,25,468,420
2022-11-12 15:45:00,2022-11-12 15:59:59,672,27,491,420
2022-11-12 16:00:00,2022-11-12 16:14:59,426,19,311,300
2022-11-12 16:15:00,2022-11-12 16:29:59,211,11,154,60
2022-11-12 16:30:00,2022-11-12 16:44:59,51,3,37,60
2022-11-12 16:45:00,2022-11-12 16:59:59,76,5,55,60
2022-11-12 17:15:00,2022-11-12 17:29:59,195,11,142,120
2022-11-12 17:45:00,2022-11-12 17:59:59,323,12,236,240
2022-11-12 18:00:00,2022-11-12 18:14:59,273,13,199,120
2022-11-12 18:15:00,2022-11-12 18:29:59,312,14,228,240
2022-11-12 19:15:00,2022-11-12 19:29:59,707,29,517,540
2022-11-12 23:15:00,2022-11-12 23:29:59,166,8,121,60
2022-11-13 02:30:00,2022-11-13 02:44:59,171,8,125,120
2022-11-13 08:00:00,2022-11-13 08:14:59,377,17,275,240
2022-11-13 10:15:00,2022-11-13 10:29:59,129,6,94,60
2022-11-13 17:15:00,2022-11-13 17:29:59,376,15,275,240
2022-11-13 18:15:00,2022-11-13 18:29:59,11,0,8,60
2022-11-13 19:15:00,2022-11-13 19:29:59,675,29,494,480
2022-11-13 19:30:00,2022-11-13 19:44:59,248,14,181,240
2022-11-13 21:15:00,2022-11-13 21:29:59,141,7,103,60
2022-11-14 05:15:00,2022-11-14 05:29:59,81,3,59,60
2022-11-14 08:00:00,2022-11-14 08:14:59,274,12,200,180
2022-11-14 08:15:00,2022-11-14 08:29:59,414,17,303,240
2022-11-14 08:30:00,2022-11-14 08:44:59,436,19,319,360
2022-11-14 08:45:00,2022-11-14 08:59:59,650,28,475,420
2022-11-14 09:00:00,2022-11-14 09:14:59,339,19,248,180
2022-11-14 09:15:00,2022-11-14 09:29:59,155,10,113,60
2022-11-14 09:30:00,2022-11-14 09:44:59,926,36,677,480
2022-11-14 09:45:00,2022-11-14 09:59:59,1621,58,1186,900
2022-11-14 10:00:00,2022-11-14 10:14:59,431,16,315,240
2022-11-14 11:00:00,2022-11-14 11:14:59,539,20,394,360
2022-11-14 11:15:00,2022-11-14 11:29:59,1612,58,1179,900
2022-11-14 11:30:00,2022-11-14 11:44:59,1218,47,891,840
2022-11-14 11:45:00,2022-11-14 11:59:59,203,11,148,120
2022-11-14 12:15:00,2022-11-14 12:29:59,197,13,144,60
2022-11-14 12:30:00,2022-11-14 12:44:59,365,16,267,300
2022-11-14 12:45:00,2022-11-14 12:59:59,239,9,174,120
2022-11-14 13:45:00,2022-11-14 13:59:59,921,35,674,600
2022-11-14 14:00:00,2022-11-14 14:14:59,1061,41,776,660
2022-11-14 14:15:00,2022-11-14 14:29:59,1120,43,819,660
2022-11-14 14:30:00,2022-11-14 14:44:59,208,11,152,120
2022-11-14 15:15:00,2022-11-14 15:29:59,315,14,230,240
2022-11-14 15:45:00,2022-11-14 15:59:59,64,3,46,60
2022-11-14 18:45:00,2022-11-14 18:59:59,165,7,120,120
2022-11-14 19:30:00,2022-11-14 19:44:59,181,9,132,120
2022-11-14 19:45:00,2022-11-14 19:59:59,141,7,103,60
2022-11-14 20:00:00,2022-11-14 20:14:59,127,5,92,120
2022-11-14 20:15:00,2022-11-14 20:29:59,207,10,151,120
2022-11-14 21:45:00,2022-11-14 21:59:59,196,10,143,120
2022-11-14 22:00:00,2022-11-14 22:14:59,289,12,211,180
2022-11-15 07:00:00,2022-11-15 07:14:59,256,10,187,180
2022-11-15 07:30:00,2022-11-15 07:44:59,376,16,275,240
2022-11-15 07:45:00,2022-11-15 07:59:59,117,6,85,60
2022-11-15 08:45:00,2022-11-15 08:59:59,123,6,90,60
2022-11-15 09:15:00,2022-11-15 09:29:59,188,9,137,120
2022-11-15 09:45:00,2022-11-15 09:59:59,251,13,183,180
2022-11-15 10:15:00,2022-11-15 10:29:59,72,4,52,60
2022-11-15 10:45:00,2022-11-15 10:59:59,447,23,327,420
2022-11-15 11:30:00,2022-11-15 11:44:59,190,12,139,120
2022-11-15 11:45:00,2022-11-15 11:59:59,150,7,109,60
2022-11-15 12:00:00,2022-11-15 12:14:59,1070,39,783,600
2022-11-15 12:15:00,2022-11-15 12:29:59,328,11,240,180
2022-11-15 12:30:00,2022-11-15 12:44:59,1000,39,731,720
2022-11-15 12:45:00,2022-11-15 12:59:59,809,35,592,480
2022-11-15 13:00:00,2022-11-15 13:14:59,1165,44,852,780
2022-11-15 13:15:00,2022-11-15 13:29:59,1194,47,874,780
2022-11-15 13:30:00,2022-11-15 13:44:59,716,27,524,420
2022-11-15 16:30:00,2022-11-15 16:44:59,4,0,2,60
2022-11-15 16:45:00,2022-11-15 16:59:59,133,5,97,60
2022-11-15 18:30:00,2022-11-15 18:44:59,108,6,79,120
2022-11-15 18:45:00,2022-11-15 18:59:59,790,31,578,540
2022-11-15 19:30:00,2022-11-15 19:44:59,219,10,160,120
2022-11-15 19:45:00,2022-11-15 19:59:59,14,1,10,60
2022-11-16 03:45:00,2022-11-16 03:59:59,110,6,80,60
2022-11-16 06:00:00,2022-11-16 06:14:59,67,3,49,60
2022-11-16 06:45:00,2022-11-16 06:59:59,257,11,188,180
2022-11-16 07:00:00,2022-11-16 07:14:59,1158,46,847,780
2022-11-16 07:15:00,2022-11-16 07:29:59,258,13,188,180
2022-11-16 07:30:00,2022-11-16 07:44:59,130,7,95,60
2022-11-16 08:15:00,2022-11-16 08:29:59,33,1,24,60
2022-11-16 08:30:00,2022-11-16 08:44:59,138,6,101,60
2022-11-16 08:45:00,2022-11-16 08:59:59,48,2,35,60
2022-11-16 09:30:00,2022-11-16 09:44:59,77,3,56,60
2022-11-16 09:45:00,2022-11-16 09:59:59,45,2,32,60
2022-11-16 10:00:00,2022-11-16 10:14:59,180,7,131,120
2022-11-16 12:45:00,2022-11-16 12:59:59,34,1,24,60
2022-11-16 13:45:00,2022-11-16 13:59:59,290,13,212,240
2022-11-16 14:00:00,2022-11-16 14:14:59,450,19,329,240
2022-11-16 14:15:00,2022-11-16 14:29:59,880,35,644,600
2022-11-16 18:00:00,2022-11-16 18:14:59,71,2,51,60
2022-11-16 18:15:00,2022-11-16 18:29:59,1187,46,868,900
2022-11-16 18:30:00,2022-11-16 18:44:59,730,29,534,480
2022-11-16 22:30:00,2022-11-16 22:44:59,183,10,133,120
2022-11-16 22:45:00,2022-11-16 22:59:59,249,12,182,60
2022-11-17 01:30:00,2022-11-17 01:44:59,136,6,99,60
2022-11-17 06:00:00,2022-11-17 06:14:59,81,3,59,60
2022-11-17 07:30:00,2022-11-17 07:44:59,410,16,300,240
2022-11-17 07:45:00,2022-11-17 07:59:59,950,39,695,660
2022-11-17 08:00:00,2022-11-17 08:14:59,866,36,633,720
2022-11-17 08:15:00,2022-11-17 08:29:59,214,10,156,240
2022-11-17 08:30:00,2022-11-17 08:44:59,196,8,143,180
2022-11-17 09:15:00,2022-11-17 09:29:59,254,11,185,120
2022-11-17 09:30:00,2022-11-17 09:44:59,121,6,88,120
2022-11-17 10:00:00,2022-11-17 10:14:59,1096,41,802,660
2022-11-17 10:15:00,2022-11-17 10:29:59,802,35,587,600
2022-11-17 10:30:00,2022-11-17 10:44:59,1008,40,737,720
2022-11-17 10:45:00,2022-11-17 10:59:59,518,23,379,480
2022-11-17 11:00:00,2022-11-17 11:14:59,680,28,497,480
2022-11-17 11:15:00,2022-11-17 11:29:59,760,29,556,420
2022-11-17 11:30:00,2022-11-17 11:44:59,32,1,23,60
2022-11-17 12:45:00,2022-11-17 12:59:59,152,6,111,120
2022-11-17 13:00:00,2022-11-17 13:14:59,230,9,168,120
2022-11-17 13:15:00,2022-11-17 13:29:59,906,35,663,600
2022-11-17 13:30:00,2022-11-17 13:44:59,576,24,421,360
2022-11-17 13:45:00,2022-11-17 13:59:59,511,23,374,360
2022-11-17 14:00:00,2022-11-17 14:14:59,864,35,632,600
2022-11-17 14:15:00,2022-11-17 14:29:59,594,24,434,420
2022-11-17 14:30:00,2022-11-17 14:44:59,437,18,319,300
2022-11-18 02:45:00,2022-11-18 02:59:59,70,4,51,60
2022-11-18 08:00:00,2022-11-18 08:14:59,600,24,439,360
2022-11-18 08:15:00,2022-11-18 08:29:59,994,40,727,720
2022-11-18 08:30:00,2022-11-18 08:44:59,512,22,374,360
2022-11-18 08:45:00,2022-11-18 08:59:59,238,11,174,60
2022-11-18 09:15:00,2022-11-18 09:29:59,131,8,95,60
2022-11-18 09:30:00,2022-11-18 09:44:59,111,5,81,60
2022-11-18 09:45:00,2022-11-18 09:59:59,1188,45,869,660
2022-11-18 10:00:00,2022-11-18 10:14:59,1441,53,1054,900
2022-11-18 10:15:00,2022-11-18 10:29:59,520,21,380,300
2022-11-18 10:30:00,2022-11-18 10:44:59,1638,59,1199,900
2022-11-18 10:45:00,2022-11-18 10:59:59,1286,49,941,840
2022-11-18 11:00:00,2022-11-18 11:14:59,606,26,443,480
2022-11-18 11:15:00,2022-11-18 11:29:59,81,5,59,120
2022-11-18 11:30:00,2022-11-18 11:44:59,251,14,183,120
2022-11-18 11:45:00,2022-11-18 11:59:59,967,40,707,780
2022-11-18 12:00:00,2022-11-18 12:14:59,848,34,620,660
2022-11-18 12:45:00,2022-11-18 12:59:59,517,24,378,360
2022-11-18 13:00:00,2022-11-18 13:14:59,640,25,468,481
2022-11-18 13:15:00,2022-11-18 13:29:59,894,35,654,600
2022-11-18 15:45:00,2022-11-18 15:59:59,152,6,111,120
2022-11-18 16:00:00,2022-11-18 16:14:59,734,30,537,600
2022-11-18 16:45:00,2022-11-18 16:59:59,471,18,344,360
2022-11-19 03:30:00,2022-11-19 03:44:59,104,7,76,60
2022-11-19 04:15:00,2022-11-19 04:29:59,75,4,54,60
2022-11-19 05:45:00,2022-11-19 05:59:59,184,7,134,60
2022-11-19 06:15:00,2022-11-19 06:29:59,91,4,66,60
2022-11-19 06:30:00,2022-11-19 06:44:59,233,11,170,120
2022-11-19 06:45:00,2022-11-19 06:59:59,10,0,7,60
2022-11-19 07:15:00,2022-11-19 07:29:59,282,11,206,180
2022-11-19 07:30:00,2022-11-19 07:44:59,791,29,579,480
2022-11-19 07:45:00,2022-11-19 07:59:59,1235,46,904,840
2022-11-19 08:00:00,2022-11-19 08:14:59,484,23,354,360
2022-11-19 08:15:00,2022-11-19 08:29:59,1014,39,742,660
2022-11-19 08:30:00,2022-11-19 08:44:59,174,9,127,60
2022-11-19 09:45:00,2022-11-19 09:59:59,579,27,423,360
2022-11-19 10:00:00,2022-11-19 10:14:59,919,38,672,660
2022-11-19 10:15:00,2022-11-19 10:29:59,1164,45,852,840
2022-11-19 10:30:00,2022-11-19 10:44:59,923,37,675,600
2022-11-19 14:00:00,2022-11-19 14:14:59,167,6,122,120
2022-11-19 14:30:00,2022-11-19 14:44:59,37,3,27,60
2022-11-19 15:45:00,2022-11-19 15:59:59,1113,43,814,720
2022-11-19 16:00:00,2022-11-19 16:14:59,697,28,510,480
2022-11-19 16:15:00,2022-11-19 16:29:59,85,5,62,60
2022-11-19 17:30:00,2022-11-19 17:44:59,148,7,108,60
2022-11-19 17:45:00,2022-11-19 17:59:59,11,1,8,60
2022-11-19 18:30:00,2022-11-19 18:44:59,202,10,147,60
2022-11-19 18:45:00,2022-11-19 18:59:59,519,22,379,300
2022-11-19 19:00:00,2022-11-19 19:14:59,494,19,361,360
2022-11-19 19:15:00,2022-11-19 19:29:59,650,26,475,480
2022-11-19 21:15:00,2022-11-19 21:29:59,109,4,79,60
2022-11-20 04:30:00,2022-11-20 04:44:59,105,4,76,120
2022-11-20 07:15:00,2022-11-20 07:29:59,87,4,63,60
2022-11-20 08:15:00,2022-11-20 08:29:59,31,2,22,60
2022-11-20 08:30:00,2022-11-20 08:44:59,48,2,35,60
2022-11-20 10:00:00,2022-11-20 10:14:59,836,35,611,540
2022-11-20 10:15:00,2022-11-20 10:29:59,337,16,246,360
2022-11-20 11:15:00,2022-11-20 11:29:59,173,8,126,60
2022-11-20 12:30:00,2022-11-20 12:44:59,219,10,160,120
2022-11-20 12:45:00,2022-11-20 12:59:59,114,6,83,120
2022-11-20 13:45:00,2022-11-20 13:59:59,143,9,104,60
2022-11-20 14:30:00,2022-11-20 14:44:59,476,22,348,240
2022-11-20 14:45:00,2022-11-20 14:59:59,664,30,486,660
2022-11-20 15:00:00,2022-11-20 15:14:59,936,38,685,480
2022-11-20 15:15:00,2022-11-20 15:29:59,1234,48,903,900
2022-11-20 15:30:00,2022-11-20 15:44:59,1283,50,939,780
2022-11-20 15:45:00,2022-11-20 15:59:59,1282,49,938,840
2022-11-20 16:00:00,2022-11-20 16:14:59,1033,41,756,780
2022-11-20 16:30:00,2022-11-20 16:44:59,266,11,194,180
2022-11-20 19:30:00,2022-11-20 19:44:59,461,17,337,300
2022-11-20 19:45:00,2022-11-20 19:59:59,1317,51,964,900
2022-11-20 20:00:00,2022-11-20 20:14:59,1080,42,790,780
2022-11-20 20:15:00,2022-11-20 20:29:59,668,27,488,420
2022-11-20 20:30:00,2022-11-20 20:44:59,1112,43,813,720
2022-11-20 20:45:00,2022-11-20 20:59:59,858,34,628,540
2022-11-20 21:00:00,2022-11-20 21:14:59,226,11,165,120
2022-11-21 08:00:00,2022-11-21 08:14:59,349,15,255,240
2022-11-21 08:45:00,2022-11-21 08:59:59,714,27,522,420
2022-11-21 09:00:00,2022-11-21 09:14:59,1523,55,1114,900
2022-11-21 09:15:00,2022-11-21 09:29:59,590,26,431,360
2022-11-21 09:30:00,2022-11-21 09:44:59,735,32,538,600
2022-11-21 10:00:00,2022-11-21 10:14:59,83,5,60,60
2022-11-21 11:30:00,2022-11-21 11:44:59,1132,43,828,720
2022-11-21 11:45:00,2022-11-21 11:59:59,503,21,368,360
2022-11-21 12:15:00,2022-11-21 12:29:59,117,6,85,60
2022-11-21 13:30:00,2022-11-21 13:44:59,420,18,307,300
2022-11-21 13:45:00,2022-11-21 13:59:59,437,20,319,420
2022-11-21 14:00:00,2022-11-21 14:14:59,284,13,207,240
2022-11-21 20:15:00,2022-11-21 20:29:59,99,4,72,60
2022-11-21 21:00:00,2022-11-21 21:14:59,588,25,430,420
2022-11-21 21:15:00,2022-11-21 21:29:59,391,16,286,240
2022-11-21 22:15:00,2022-11-21 22:29:59,154,7,112,60
2022-11-21 22:45:00,2022-11-21 22:59:59,1217,45,890,720
2022-11-22 07:00:00,2022-11-22 07:14:59,864,34,632,480
2022-11-22 07:15:00,2022-11-22 07:29:59,90,4,65,120
2022-11-22 07:45:00,2022-11-22 07:59:59,448,18,327,300
2022-11-22 08:00:00,2022-11-22 08:14:59,513,22,375,300
2022-11-22 08:15:00,2022-11-22 08:29:59,141,5,103,180
2022-11-22 09:15:00,2022-11-22 09:29:59,208,11,152,60
2022-11-22 09:30:00,2022-11-22 09:44:59,712,27,521,540
2022-11-22 09:45:00,2022-11-22 09:59:59,268,10,196,180
2022-11-22 10:15:00,2022-11-22 10:29:59,530,19,387,240
2022-11-22 10:30:00,2022-11-22 10:44:59,1331,51,974,900
2022-11-22 10:45:00,2022-11-22 10:59:59,392,16,286,360
2022-11-22 11:30:00,2022-11-22 11:44:59,163,6,119,60
2022-11-22 12:00:00,2022-11-22 12:14:59,180,8,131,240
2022-11-22 12:15:00,2022-11-22 12:29:59,2,0,1,60
2022-11-22 14:00:00,2022-11-22 14:14:59,813,32,595,540
2022-11-22 15:00:00,2022-11-22 15:14:59,155,9,113,60
2022-11-22 15:15:00,2022-11-22 15:29:59,1362,51,996,840
2022-11-22 15:30:00,2022-11-22 15:44:59,12,1,8,60
2022-11-22 15:45:00,2022-11-22 15:59:59,131,6,95,60
2022-11-22 16:00:00,2022-11-22 16:14:59,1102,43,806,780
2022-11-22 16:15:00,2022-11-22 16:29:59,209,9,152,180
2022-11-22 20:15:00,2022-11-22 20:29:59,1104,44,808,720
2022-11-22 20:30:00,2022-11-22 20:44:59,731,30,535,600
2022-11-22 21:00:00,2022-11-22 21:14:59,606,26,443,360
2022-11-22 21:15:00,2022-11-22 21:29:59,1277,49,934,900
2022-11-22 21:30:00,2022-11-22 21:44:59,151,7,110,180
2022-11-23 05:45:00,2022-11-23 05:59:59,207,8,151,180
2022-11-23 06:00:00,2022-11-23 06:14:59,248,13,181,180
2022-11-23 06:15:00,2022-11-23 06:29:59,68,3,49,60
2022-11-23 07:15:00,2022-11-23 07:29:59,163,9,119,60
2022-11-23 07:30:00,2022-11-23 07:44:59,220,10,161,180
2022-11-23 07:45:00,2022-11-23 07:59:59,689,29,504,420
2022-11-23 08:00:00,2022-11-23 08:14:59,994,39,727,660
2022-11-23 08:15:00,2022-11-23 08:29:59,1124,43,822,780
2022-11-23 08:30:00,2022-11-23 08:44:59,82,3,60,60
2022-11-23 09:00:00,2022-11-23 09:14:59,816,33,597,420
2022-11-23 09:15:00,2022-11-23 09:29:59,1486,54,1087,900
2022-11-23 09:30:00,2022-11-23 09:44:59,859,32,628,480
2022-11-23 09:45:00,2022-11-23 09:59:59,1051,40,769,720
2022-11-23 10:00:00,2022-11-23 10:14:59,995,37,728,540
2022-11-23 10:15:00,2022-11-23 10:29:59,963,36,704,600
2022-11-23 10:30:00,2022-11-23 10:44:59,6,0,4,60
2022-11-23 11:00:00,2022-11-23 11:14:59,105,4,76,60
2022-11-23 11:15:00,2022-11-23 11:29:59,109,4,79,60
2022-11-23 11:30:00,2022-11-23 11:44:59,77,3,56,60
2022-11-23 14:00:00,2022-11-23 14:14:59,2,0,1,60
2022-11-23 14:15:00,2022-11-23 14:29:59,541,21,396,360
2022-11-23 14:30:00,2022-11-23 14:44:59,130,5,95,120
2022-11-23 17:30:00,2022-11-23 17:44:59,745,28,545,420
2022-11-23 17:45:00,2022-11-23 17:59:59,747,28,546,480
2022-11-23 18:45:00,2022-11-23 18:59:59,326,15,238,120
2022-11-23 19:00:00,2022-11-23 19:14:59,479,21,350,360
2022-11-23 19:15:00,2022-11-23 19:29:59,493,19,360,360
2022-11-23 19:30:00,2022-11-23 19:44:59,265,13,193,120
2022-11-23 19:45:00,2022-11-23 19:59:59,358,15,262,180
2022-11-23 20:00:00,2022-11-23 20:14:59,1341,51,981,900
2022-11-23 20:15:00,2022-11-23 20:29:59,406,16,297,300
2022-11-23 23:15:00,2022-11-23 23:29:59,108,6,79,120
2022-11-24 07:45:00,2022-11-24 07:59:59,823,32,602,540
2022-11-24 08:00:00,2022-11-24 08:14:59,55,2,40,120
2022-11-24 08:15:00,2022-11-24 08:29:59,224,8,163,120
2022-11-24 08:30:00,2022-11-24 08:44:59,628,25,459,360
2022-11-24 08:45:00,2022-11-24 08:59:59,553,21,404,360
2022-11-24 09:30:00,2022-11-24 09:44:59,299,15,218,120
2022-11-24 10:00:00,2022-11-24 10:14:59,587,23,429,360
2022-11-24 10:15:00,2022-11-24 10:29:59,479,19,350,300
2022-11-24 10:45:00,2022-11-24 10:59:59,143,8,104,60
2022-11-24 11:00:00,2022-11-24 11:14:59,227,12,166,60
2022-11-24 11:15:00,2022-11-24 11:29:59,73,4,53,60
2022-11-24 11:30:00,2022-11-24 11:44:59,125,5,91,60
2022-11-24 12:15:00,2022-11-24 12:29:59,121,4,88,60
2022-11-24 12:30:00,2022-11-24 12:44:59,3,0,2,60
2022-11-24 14:30:00,2022-11-24 14:44:59,186,13,136,60
2022-11-24 14:45:00,2022-11-24 14:59:59,384,22,281,120
2022-11-24 15:00:00,2022-11-24 15:14:59,607,26,444,420
2022-11-24 15:15:00,2022-11-24 15:29:59,4,0,2,60
2022-11-24 16:15:00,2022-11-24 16:29:59,118,6,86,120
2022-11-24 16:30:00,2022-11-24 16:44:59,339,14,248,240
2022-11-24 16:45:00,2022-11-24 16:59:59,487,20,356,300
2022-11-24 17:00:00,2022-11-24 17:14:59,61,3,44,60
2022-11-24 18:45:00,2022-11-24 18:59:59,390,15,285,180
2022-11-24 19:00:00,2022-11-24 19:14:59,374,18,273,180
2022-11-24 19:15:00,2022-11-24 19:29:59,754,29,551,540
2022-11-24 19:30:00,2022-11-24 19:44:59,1247,48,912,900
2022-11-24 20:00:00,2022-11-24 20:14:59,602,23,440,300
2022-11-24 20:15:00,2022-11-24 20:29:59,1388,52,1016,900
2022-11-24 20:30:00,2022-11-24 20:44:59,248,10,181,180
2022-11-24 20:45:00,2022-11-24 20:59:59,573,22,419,360
2022-11-25 00:15:00,2022-11-25 00:29:59,221,11,161,60
2022-11-25 00:30:00,2022-11-25 00:44:59,56,3,40,60
2022-11-25 06:00:00,2022-11-25 06:14:59,143,8,104,60
2022-11-25 06:15:00,2022-11-25 06:29:59,128,6,93,120
2022-11-25 06:45:00,2022-11-25 06:59:59,555,22,406,360
2022-11-25 07:00:00,2022-11-25 07:14:59,537,21,393,420
2022-11-25 07:15:00,2022-11-25 07:29:59,242,9,177,120
2022-11-25 07:30:00,2022-11-25 07:44:59,212,10,155,240
2022-11-25 10:15:00,2022-11-25 10:29:59,283,13,207,240
2022-11-25 10:30:00,2022-11-25 10:44:59,611,24,447,360
2022-11-25 11:00:00,2022-11-25 11:14:59,475,21,347,300
2022-11-25 12:00:00,2022-11-25 12:14:59,1112,42,813,720
2022-11-25 12:15:00,2022-11-25 12:29:59,89,6,65,60
2022-11-25 12:30:00,2022-11-25 12:44:59,182,10,133,60
2022-11-25 13:00:00,2022-11-25 13:14:59,1041,39,762,540
2022-11-25 13:15:00,2022-11-25 13:29:59,1799,63,1316,900
2022-11-25 13:30:00,2022-11-25 13:44:59,1669,59,1221,840
2022-11-25 13:45:00,2022-11-25 13:59:59,1761,62,1289,900
2022-11-25 14:00:00,2022-11-25 14:14:59,1605,58,1174,900
2022-11-25 14:15:00,2022-11-25 14:29:59,1224,46,895,720
2022-11-25 14:30:00,2022-11-25 14:44:59,243,13,177,120
2022-11-25 15:00:00,2022-11-25 15:14:59,268,12,196,180
2022-11-25 15:15:00,2022-11-25 15:29:59,371,18,271,240
2022-11-25 15:30:00,2022-11-25 15:44:59,688,30,503,420
2022-11-25 15:45:00,2022-11-25 15:59:59,228,14,166,60
2022-11-25 16:00:00,2022-11-25 16:14:59,195,12,142,120
2022-11-25 16:15:00,2022-11-25 16:29:59,479,22,350,361
2022-11-25 16:30:00,2022-11-25 16:44:59,304,16,222,180
